0,00807159	0,00806764
0,00968638	0,00968069
0,01130133	0,01129359
0,01291643	0,01290633
0,01453170	0,01451891
0,01614712	0,01613133
0,01776270	0,01774359
0,01937844	0,01935570
0,02099434	0,02096764
0,02261039	0,02257943
0,02422660	0,02419107
0,02584297	0,02580254
0,02745950	0,02741385
0,02907618	0,02902501
0,03069302	0,03063601
0,03231002	0,03224685
0,03392718	0,03385753
0,03554450	0,03546805
0,03716197	0,03707842
0,03877960	0,03868863
0,04039739	0,04029868
0,04201533	0,04190857
0,04363344	0,04351830
0,04525169	0,04512787
0,04687011	0,04673729
0,04848869	0,04834655
0,05010742	0,04995565
0,05172631	0,05156459
0,05334536	0,05317337
0,05496457	0,05478199
0,05658393	0,05639046
0,05820345	0,05799877
0,05982313	0,05960691
0,06144296	0,06121490
0,06306296	0,06282274
0,06468311	0,06443041
0,06630341	0,06603792
0,06792388	0,06764528
0,06954450	0,06925248
0,07116528	0,07085952
0,07278622	0,07246640
0,07440731	0,07407312
0,07602856	0,07567968
0,07764997	0,07728609
0,07927154	0,07889233
0,08089326	0,08049842
0,09711914	0,09655057
0,11336072	0,11258684
0,12961800	0,12860722
0,14589096	0,14461169
0,16217958	0,16060024
0,17848385	0,17657286
0,19480375	0,19252954
0,21113928	0,20847025
0,22749041	0,22439499
0,24385713	0,24030374
0,26023943	0,25619649
0,27663729	0,27207322
0,29305070	0,28793393
0,30947964	0,30377859
0,32592409	0,31960720
0,34238404	0,33541974
0,35885949	0,35121620
0,37535040	0,36699656
0,39185677	0,38276082
0,40837858	0,39850895
0,42491581	0,41424095
0,44146846	0,42995680
0,45803650	0,44565649
0,47461992	0,46134001
0,49121871	0,47700734
0,50783284	0,49265848
0,52446231	0,50829340
0,54110709	0,52391210
0,55776718	0,53951456
0,57444256	0,55510076
0,59113320	0,57067071
0,60783910	0,58622438
0,62456024	0,60176177
0,64129660	0,61728285
0,65804817	0,63278762
0,67481494	0,64827606
0,69159687	0,66374817
0,70839397	0,67920393
0,72520622	0,69464332
0,74203359	0,71006634
0,75887607	0,72547298
0,77573365	0,74086321
0,79260631	0,75623704
0,80949403	0,77159444
0,82639680	0,78693541
0,99624845	0,93943859
1,00000000	1,09028551
1,00000000	1,23946502
1,00000000	1,38696651
1,00000000	1,53277990
1,00000000	1,67689572
1,00000000	1,81930510
1,00000000	1,95999983
1,00000000	2,09897242
1,00000000	2,23621616
1,00000000	2,37172519
1,00000000	2,50549460
1,00000000	2,63752054
1,00000000	2,76780034
1,00000000	2,89633275
1,00000000	3,02311807
1,00000000	3,14815850
1,00000000	3,27145848
1,00000000	3,39302513
1,00000000	3,51286890
1,00000000	3,63100439
1,00000000	3,74745148
1,00000000	3,86223689
1,00000000	3,97539642
1,00000000	4,08697819
1,00000000	4,19704749
1,00000000	4,30569422
1,00000000	4,41304484
1,00000000	4,51928209
1,00000000	4,62467893
1,00000000	4,72965819
1,00000000	4,83488794
1,00000000	4,94128061
1,00000000	5,04722026
1,00000000	5,12781812
1,00000000	5,18497163
1,00000000	5,23472847
1,00000000	5,27167349
1,00000000	5,27572527
1,00000000	5,27269366
1,00000000	5,26820250
1,00000000	5,26314580
1,00000000	5,25781189
1,00000000	5,25232717
1,00000000	5,24675736
