11,017920	29,128505
9,746974	22,332336
8,353106	15,363847
6,907975	8,447469
5,465321	1,683246
4,062130	4,880485
2,721989	11,200134
1,458503	17,258010
0,278131	23,038002
0,818442	28,530417
1,830882	33,732921
2,764454	38,645940
3,624695	43,276052
4,417078	47,633830
5,147720	51,733045
5,822708	55,589803
6,447914	59,221716
7,028872	62,647228
7,570726	65,885066
8,078193	68,953718
8,555566	71,871135
9,006721	74,654433
9,435140	77,319754
9,843940	79,882170
10,235898	82,355591
10,613488	84,752854
10,978909	87,085607
11,334109	89,364512
11,680814	91,599180
12,020566	93,798308
12,354717	95,969719
12,684472	98,120457
13,010900	100,256825
13,334951	102,384504
13,657464	104,508556
13,979191	106,633527
14,300793	108,763461
14,622868	110,902036
14,945939	113,052464
15,270482	115,217683
15,596914	117,400303
15,925615	119,602672
16,256921	121,826869
16,591133	124,074772
16,928520	126,348086
17,269332	128,648317
17,613783	130,976832
17,962074	133,334868
18,314380	135,723507
18,670863	138,143767
19,031671	140,596529
19,396932	143,082602
19,766766	145,602757
20,141281	148,157609
20,520576	150,747783
20,904739	153,373816
21,293854	156,036216
21,687992	158,735429
22,087221	161,471830
22,491605	164,245823
22,901199	167,057752
23,316053	169,907901
23,736219	172,796549
24,161733	175,723987
24,592641	178,690416
25,028979	181,696063
25,470779	184,741144
25,918073	187,825787
26,370889	190,950215
26,829254	194,114538
27,293194	197,318924
27,762727	200,563493
28,237879	203,848377
28,718667	207,173663
29,205113	210,539465
29,697227	213,945882
30,195029	217,392990
30,698531	220,880870
31,207754	224,409586
31,722704	227,979242
32,243390	231,589884
32,769829	235,241548
33,302029	238,934308
33,840005	242,668259
34,383758	246,443396
34,933303	250,259773
35,488646	254,117414
36,049789	258,016464
36,616751	261,956798
37,189531	265,938599
37,768141	269,961841
