51,966175	33,218581
36,061207	18,337489
24,784331	9,353885
16,663269	3,743417
10,737311	0,113482
6,362654	2,312937
3,099689	3,979907
0,643510	5,151720
1,220722	5,990280
2,645566	6,598394
3,741534	7,043416
4,589163	7,370774
5,247952	7,611936
5,762291	7,789231
6,165589	7,918850
6,483201	8,012747
6,734509	8,079895
6,934431	8,127114
7,094514	8,159646
7,223748	8,181553
7,329164	8,196007
7,416438	8,205487
7,489927	8,211944
7,552928	8,217247
7,608169	8,222291
7,657824	8,228000
7,703623	8,235110
7,746945	8,244198
7,788891	8,255709
7,830347	8,269983
7,872011	8,287275
7,914446	8,307775
7,958098	8,331616
8,003322	8,358894
8,050397	8,389667
8,099545	8,423966
8,150936	8,461802
8,204705	8,503172
8,260951	8,548055
8,319750	8,596426
8,381156	8,648247
8,445210	8,703482
8,511933	8,762083
8,581341	8,824003
8,653437	8,889197
8,728223	8,957615
8,805688	9,029206
8,885825	9,103925
8,968617	9,181721
9,054047	9,262548
9,142099	9,346360
9,232750	9,433113
9,325981	9,522766
9,421769	9,615275
9,520093	9,710600
9,620932	9,808705
9,724265	9,909553
9,830068	10,013110
9,938322	10,119339
10,049006	10,228211
10,162100	10,339696
10,277584	10,453764
10,395441	10,570386
10,515650	10,689539
10,638196	10,811195
10,763061	10,935332
10,890228	11,061927
11,019682	11,190956
11,151407	11,322403
11,285390	11,456244
11,421616	11,592463
11,560071	11,731042
11,700744	11,871965
11,843621	12,015214
11,988693	12,160776
12,135945	12,308634
12,285369	12,458777
12,436953	12,611189
12,590689	12,765859
12,746567	12,922776
12,904576	13,081928
13,064709	13,243303
13,226958	13,406892
13,391316	13,572687
13,557773	13,740675
13,726324	13,910850
13,896961	14,083200
14,069675	14,257723
14,244466	14,434404
14,421322	14,613243
14,600242	14,794230
